,Datum,Št. ponesrečencev,PoskodbaVrstaNACA,Dejavnost_alpsko smučanje,Dejavnost_druge športne in rekreacijske aktivnosti,Dejavnost_gorsko kolesarjenje,Dejavnost_planinstvo - brezpotje,Dejavnost_planinstvo - hoja po poti,Dejavnost_plezanje,Dejavnost_turno smučanje,Temp_tisti_dan,Temp_prejsni_dan,Temp_preprejsni_dan,Kolicina_dezja_tisti_dan,Kolicina_dezja_prejsni_dan,Kolicina_dezja_preprejsni_dan,Snezenje_cm_tisti_dan,Snezenje_cm_prejsni_dan,Snezenje_cm_preprejsni_dan,HeliStCiklov,latitude,longitude,Postaja_GRS BOVEC,Postaja_GRS CELJE,Postaja_GRS JESENICE,Postaja_GRS JEZERSKO,Postaja_GRS KAMNIK,Postaja_GRS KOROŠKE,Postaja_GRS KRANJ,Postaja_GRS KRANJSKA GORA,Postaja_GRS LJUBLJANA,Postaja_GRS MARIBOR,Postaja_GRS MOJSTRANA,Postaja_GRS RADOVLJICA,Postaja_GRS TOLMIN,Postaja_GRS TRŽIČ,Vzrok_drugo (Aktivnosti na snegu),Vzrok_drugo (Izguba opreme),Vzrok_drugo (Izguba zavesti),Vzrok_drugo (Neprimerna oprema),Vzrok_drugo (Obstala na snežišču),Vzrok_drugo (Padec očal ),Vzrok_drugo (Padec tovarisa),Vzrok_drugo (Premehka podlaga),Vzrok_drugo (Spremljevalec poškodovanke),Vzrok_drugo (Spremljevalka poškodovanke),Vzrok_drugo (izguba kontrole nad sanmi),Vzrok_drugo (močna nevihta),Vzrok_drugo (močne nevihte),Vzrok_drugo (napad živali),Vzrok_drugo (ni bilo nic narobe z njim),Vzrok_drugo (nič),Vzrok_drugo (obstali so na snežišču),Vzrok_drugo (otrok (zašla mama)),Vzrok_drugo (padec s kolesom),Vzrok_drugo (padec soplezalca),Vzrok_drugo (piki ose),Vzrok_drugo (podcenjevanje vremenske napovedi),Vzrok_drugo (prezahtevna sprehajalna pot),Vzrok_drugo (prisoten ob nesreči),Vzrok_drugo (reševanje otroka),Vzrok_drugo (sneg na poti),Vzrok_drugo (spremljevalec poškodovanke),Vzrok_drugo (stresna reakcija),Vzrok_drugo (zahteven teren),Vzrok_drugo (zdrs pri sankanju),Vzrok_drugo (zmrznjen čevelj),Vzrok_drugo (Šok),"Vzrok_drugo (Šok, zmedenost )",Vzrok_izčrpanost,Vzrok_padajoče kamenje,Vzrok_padec,Vzrok_plaz,Vzrok_strela,Vzrok_zakasnitev,Vzrok_zašel,Izkušenost_drugo,Izkušenost_gorski vodnik,Izkušenost_planinec nečlan PD,Izkušenost_planinec-član PD,Izkušenost_planinski vodnik,Izkušenost_reševalec,Izkušenost_turist
128,2022-07-23,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.6,22.1,21.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,46.2988182,13.5435248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
129,2022-07-23,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.6,22.1,21.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,46.2988182,13.5435248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
130,2022-07-23,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.6,22.1,21.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,46.2988182,13.5435248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
131,2022-07-23,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.6,22.1,21.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,46.2988182,13.5435248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
132,2022-07-23,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.6,22.1,21.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,46.2988182,13.5435248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
133,2022-07-23,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.6,22.1,21.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,46.2988182,13.5435248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
134,2022-07-23,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.6,22.1,21.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,46.2988182,13.5435248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
135,2022-07-23,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.6,22.1,21.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,46.2988182,13.5435248,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
136,2022-07-27,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.8,12.1,14.9,2.2,5.1,1.6,0.0,0.0,0.0,1.0,46.3648557,13.819468932652025,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
137,2022-09-27,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,0.2,0.6,6.7,4.6,34.0,0.56,0.0,0.0,0.0,46.4151572,13.7929884,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
138,2022-09-27,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,0.2,0.6,6.7,4.6,34.0,0.56,0.0,0.0,0.0,46.4151572,13.7929884,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
139,2022-10-15,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.6,0.3,0.5,0.4,0.0,0.0,0.0,3.0,46.4247004,13.7697143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
140,2022-10-15,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.6,0.3,0.5,0.4,0.0,0.0,0.0,3.0,46.4247004,13.7697143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
141,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
142,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
143,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
144,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
145,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
146,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
147,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
148,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
149,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
151,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
152,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
153,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
154,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
155,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
156,2022-10-17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,1.6,-0.4,0.0,0.0,0.3,0.0,0.0,0.0,8.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
157,2023-07-12,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.9,18.1,18.4,3.6,0.7,0.0,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
158,2023-07-12,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.9,18.1,18.4,3.6,0.7,0.0,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
159,2023-07-12,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.9,18.1,18.4,3.6,0.7,0.0,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
160,2023-07-12,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.9,18.1,18.4,3.6,0.7,0.0,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
161,2023-07-13,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
162,2023-07-13,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
163,2023-07-13,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,3.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
164,2023-07-13,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,3.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
165,2023-07-13,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
166,2023-07-13,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
167,2023-07-13,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,3.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
168,2023-07-13,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,3.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
169,2023-07-13,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
170,2023-07-13,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,1.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
171,2023-07-13,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,3.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
172,2023-07-13,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.4,15.9,18.1,19.2,3.6,0.7,0.0,0.0,0.0,3.0,46.3156666,13.8126776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
173,2024-05-21,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,3.7,2.0,33.3,0.6,0.9,0.0,0.0,0.0,1.0,46.4394708,13.6546659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
174,2024-07-27,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.2,20.3,18.9,0.1,0.0,0.4,0.0,0.0,0.0,8.0,45.5304765,14.7464926,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
175,2024-07-27,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.2,20.3,18.9,0.1,0.0,0.4,0.0,0.0,0.0,8.0,45.5304765,14.7464926,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
176,2024-07-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.2,20.3,18.9,0.1,0.0,0.4,0.0,0.0,0.0,8.0,45.5304765,14.7464926,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,2024-07-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.2,20.3,18.9,0.1,0.0,0.4,0.0,0.0,0.0,8.0,45.5304765,14.7464926,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,2017-06-11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.6,19.1,18.1,0.0,1.2,0.0,0.0,0.0,0.0,1.0,46.2257358,14.6118936,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
179,2017-06-11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.6,19.1,18.1,0.0,1.2,0.0,0.0,0.0,0.0,2.0,46.2257358,14.6118936,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
180,2017-06-16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.1,8.6,8.0,1.3,0.0,4.9,0.0,0.0,0.0,3.0,46.367725,14.565127,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
181,2017-06-16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.1,8.6,8.0,1.3,0.0,4.9,0.0,0.0,0.0,3.0,46.367725,14.565127,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
182,2017-06-16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.1,8.6,8.0,1.3,0.0,4.9,0.0,0.0,0.0,3.0,46.367725,14.565127,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
183,2017-06-16,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.1,8.6,8.0,1.3,0.0,4.9,0.0,0.0,0.0,3.0,46.367725,14.565127,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
184,2018-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.3,-6.1,-8.7,0.0,0.1,0.0,0.49,3.78,0.0,0.0,46.36466441919905,14.57261594658108,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
